vru+line,date,q_start,q_exit,q_time,ser_start,ser_exit,ser_time,server,caja
AA0216,991208,0:00:00,0:00:00,0,11:14:44,11:26:10,686,Z2NIRIT,1
AA0216,991208,11:25:32,11:26:17,45,11:26:16,11:28:43,147,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,11:30:18,11:37:19,421,Z2NIRIT,1
AA0216,991208,11:41:51,11:42:39,48,11:42:38,11:54:34,716,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,11:56:05,12:11:33,928,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,12:12:37,12:14:39,122,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,12:20:21,12:23:28,187,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,12:35:35,12:39:36,241,Z2SPIEGEL,1
AA0216,991208,0:00:00,0:00:00,0,12:49:26,12:50:45,79,Z2NIRIT,1
AA0216,991208,0:00:00,0:00:00,0,13:38:14,13:41:20,186,Z2NIRIT,1
AA0216,991208,14:50:50,14:55:56,306,14:55:56,14:56:22,26,Z2NIRIT,1
AA0216,991208,15:05:43,15:06:31,48,15:06:29,15:15:35,546,Z2NIRIT,1
AA0216,991208,15:49:30,15:53:08,218,15:53:07,15:54:25,78,Z2NIRIT,1
AA0216,991208,15:56:08,16:14:58,1130,16:14:57,16:26:29,692,Z2ARIE,1
AA0216,991208,16:39:09,16:42:04,175,16:42:03,16:43:01,58,Z2ARIE,1
AA0216,991208,16:51:27,16:52:19,52,16:52:18,16:54:08,110,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,17:09:02,17:17:27,505,Z2ARIE,1
AA0216,991208,0:00:00,0:00:00,0,17:17:58,17:23:22,324,Z2ARIE,1
AA0216,991208,0:00:00,0:00:00,0,18:02:27,18:09:01,394,Z2ARIE,1
AA0216,991208,18:11:36,18:12:07,31,18:12:06,19:16:55,3889,Z2ARIE,1
AA0216,991208,18:16:27,18:21:37,310,18:21:36,18:23:37,121,Z2ELINOR,2
AA0216,991208,0:00:00,0:00:00,0,18:44:36,18:47:14,158,Z2ELINOR,2
AA0216,991208,0:00:00,0:00:00,0,19:10:12,19:12:52,160,Z2ELINOR,2
AA0216,991208,0:00:00,0:00:00,0,19:58:11,20:08:22,611,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,20:16:48,20:26:56,608,Z2ARIE,1
AA0216,991208,20:22:34,20:22:43,9,20:22:42,20:24:50,128,Z2ELINOR,2
AA0216,991208,20:44:14,20:45:22,68,20:45:21,21:03:23,1082,Z2ARIE,1
AA0216,991208,0:00:00,0:00:00,0,21:02:43,21:10:16,453,Z2ELINOR,2
AA0216,991208,0:00:00,0:00:00,0,21:15:19,21:25:11,592,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,21:30:18,21:30:51,33,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,21:58:37,22:13:51,914,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,22:17:51,22:35:57,1086,Z2ELINOR,1
AA0216,991208,22:26:24,22:26:29,5,22:26:28,22:27:29,61,GELBER,2
AA0216,991208,22:32:13,22:36:02,229,22:36:01,22:38:42,161,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,22:43:49,22:46:51,182,Z2ELINOR,1
AA0216,991208,22:48:36,22:49:57,81,22:49:56,22:53:05,189,Z2ELINOR,1
AA0216,991208,22:57:53,23:00:22,149,23:00:21,23:05:17,296,Z2ELINOR,1
AA0216,991208,0:00:00,0:00:00,0,23:14:42,23:17:00,138,Z2ELINOR,1
AA0216,991209,7:31:00,7:32:12,72,7:32:10,7:32:37,27,Z2ARIE,1
AA0216,991209,7:43:21,7:48:17,296,7:48:16,7:49:23,67,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,8:08:13,8:10:31,138,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,8:44:00,8:45:43,103,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,9:18:22,9:19:45,83,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,10:02:51,10:09:23,392,Z2ARIE,1
AA0216,991209,10:12:52,10:17:10,258,10:17:10,10:26:10,540,Z2ARIE,1
AA0216,991209,10:22:15,10:22:54,39,10:22:53,10:24:10,77,Z2LIOR,2
AA0216,991209,0:00:00,0:00:00,0,10:52:00,10:55:10,190,Z2LIOR,1
AA0216,991209,0:00:00,0:00:00,0,11:09:01,11:11:12,131,Z2LIOR,1
AA0216,991209,0:00:00,0:00:00,0,11:38:00,12:23:44,2744,Z2LIOR,1
AA0216,991209,11:57:04,12:00:06,182,12:00:05,12:18:27,1102,Z2ARIE,2
AA0216,991209,12:20:52,12:23:49,177,12:23:48,12:30:58,430,Z2LIOR,1
AA0216,991209,0:00:00,0:00:00,0,12:41:54,12:51:47,593,Z2LIOR,1
AA0216,991209,0:00:00,0:00:00,0,12:44:47,12:47:01,134,Z2LIOR,2
AA0216,991209,0:00:00,0:00:00,0,13:46:18,13:46:42,24,Z2LIOR,1
AA0216,991209,0:00:00,0:00:00,0,14:09:59,14:11:35,96,Z2ARIE,1
AA0216,991209,14:24:40,14:25:44,64,14:25:44,14:35:05,561,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,14:50:44,14:53:12,148,Z2ARIE,1
AA0216,991209,0:00:00,0:00:00,0,15:21:05,15:22:58,113,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,15:28:58,15:30:04,66,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,15:41:54,15:42:20,26,Z2NIRIT,1
AA0216,991209,15:54:58,15:55:47,49,15:55:46,15:59:40,234,Z2LIOR,1
AA0216,991209,15:57:12,15:58:46,94,15:58:46,16:03:58,312,Z2EYAL,2
AA0216,991209,0:00:00,0:00:00,0,16:23:23,16:48:04,1481,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,16:33:52,16:34:52,60,Z2EYAL,2
AA0216,991209,0:00:00,0:00:00,0,16:52:50,16:58:48,358,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,17:24:02,17:25:10,68,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,18:15:49,18:45:07,1758,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,18:49:31,18:54:06,275,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,19:01:28,19:06:01,273,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,19:17:59,19:19:16,77,Z2EYAL,1
AA0216,991209,19:23:21,19:31:51,510,19:31:50,19:38:19,389,Z2EYAL,1
AA0216,991209,19:33:25,19:37:10,225,19:37:09,19:40:51,222,Z2NIRIT,2
AA0216,991209,0:00:00,0:00:00,0,19:49:23,20:12:44,1401,Z2EYAL,1
AA0216,991209,19:53:01,19:54:38,97,19:54:37,20:02:28,471,Z2NIRIT,2
AA0216,991209,20:01:42,20:02:33,51,20:02:31,20:06:58,267,Z2NIRIT,2
AA0216,991209,0:00:00,0:00:00,0,20:56:55,20:58:07,72,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,21:05:27,21:10:13,286,Z2EYAL,1
AA0216,991209,21:09:16,21:10:18,62,21:10:17,21:14:45,268,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,21:17:19,21:22:10,291,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,21:21:44,21:27:39,355,Z2NIRIT,2
AA0216,991209,0:00:00,0:00:00,0,21:29:07,21:39:26,619,Z2NIRIT,1
AA0216,991209,21:36:34,21:39:30,176,21:39:29,21:47:57,508,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,21:54:22,21:55:32,70,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,22:08:48,22:11:45,177,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,22:25:17,22:30:43,326,Z2NIRIT,1
AA0216,991209,22:29:50,22:30:48,58,22:30:47,22:38:40,473,Z2NIRIT,1
AA0216,991209,0:00:00,0:00:00,0,22:47:46,22:49:47,121,Z2EYAL,1
AA0216,991209,22:51:43,22:54:10,147,22:54:09,23:01:47,458,Z2NIRIT,1
AA0216,991209,23:15:35,23:16:32,57,23:16:30,23:19:56,206,Z2EYAL,1
AA0216,991209,0:00:00,0:00:00,0,23:26:42,23:29:00,138,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,7:23:37,7:24:53,76,Z2ARIE,1
AA0216,991210,7:53:04,7:54:19,75,7:54:18,7:55:39,81,Z2ARIE,1
AA0216,991210,8:33:10,8:40:33,443,8:40:31,8:42:33,122,Z2ARIE,1
AA0216,991210,8:41:30,8:42:39,69,8:42:38,9:04:13,1295,Z2ARIE,1
AA0216,991210,9:01:29,9:02:55,86,9:02:55,9:09:17,382,Z2EYAL,2
AA0216,991210,0:00:00,0:00:00,0,9:25:16,9:27:50,154,Z2ARIE,1
AA0216,991210,0:00:00,0:00:00,0,9:34:42,9:38:27,225,Z2ARIE,1
AA0216,991210,0:00:00,0:00:00,0,9:40:51,9:47:44,413,Z2ARIE,1
AA0216,991210,0:00:00,0:00:00,0,9:54:35,10:00:54,379,Z2ARIE,1
AA0216,991210,0:00:00,0:00:00,0,10:24:11,10:28:54,283,Z2ARIE,1
AA0216,991210,10:33:59,10:34:39,40,10:34:39,10:39:44,305,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,11:06:41,11:09:08,147,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,11:43:26,11:48:20,294,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,11:53:00,11:56:45,225,Z2ARIE,1
AA0216,991210,12:26:57,12:28:51,114,12:28:50,12:45:04,974,Z2LIOR,1
AA0216,991210,0:00:00,0:00:00,0,12:44:50,13:04:16,1166,Z2ARIE,2
AA0216,991210,0:00:00,0:00:00,0,13:19:31,13:21:45,134,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,13:38:23,13:41:41,198,Z2EYAL,1
AA0216,991210,0:00:00,0:00:00,0,13:42:48,13:45:13,145,Z2EYAL,1
AA0216,991210,13:47:12,13:52:30,318,13:52:30,13:55:18,168,Z2EYAL,1
AA0216,991211,0:00:00,0:00:00,0,18:55:49,19:08:35,766,Z2NIRIT,1
AA0216,991211,19:23:58,19:24:30,32,19:24:29,19:53:10,1721,Z2NIRIT,1
AA0216,991211,19:36:04,19:38:03,119,19:38:02,19:40:47,165,Z2OFERZ,2
AA0216,991211,0:00:00,0:00:00,0,20:07:55,20:13:28,333,Z2OFERZ,1
AA0216,991211,0:00:00,0:00:00,0,20:11:36,20:15:51,255,Z2NIRIT,2
AA0216,991211,0:00:00,0:00:00,0,20:26:48,20:30:55,247,Z2NIRIT,1
AA0216,991211,0:00:00,0:00:00,0,21:05:28,21:07:49,141,Z2OFERZ,1
AA0216,991211,0:00:00,0:00:00,0,21:53:59,21:56:16,137,Z2OFERZ,1
AA0216,991211,22:06:49,22:09:20,151,22:09:19,22:13:00,221,Z2OFERZ,1
AA0216,991211,0:00:00,0:00:00,0,22:53:31,22:58:12,281,Z2OFERZ,1
AA0216,991211,0:00:00,0:00:00,0,23:49:36,23:53:59,263,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,8:46:20,8:47:59,99,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,9:26:46,9:30:03,197,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,9:35:42,9:37:42,120,Z2ARIE,1
AA0216,991212,9:38:11,9:39:22,71,9:39:21,9:41:41,140,Z2NIRIT,1
AA0216,991212,9:45:22,9:46:09,47,9:46:08,9:50:10,242,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,9:52:18,9:54:11,113,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,10:04:09,10:12:04,475,Z2NIRIT,1
AA0216,991212,10:04:44,10:12:09,445,10:12:09,10:22:35,626,Z2NIRIT,1
AA0216,991212,10:16:17,10:22:42,385,10:22:42,10:24:16,94,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,10:27:59,10:30:18,139,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,10:34:16,10:36:34,138,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,10:46:44,10:47:25,41,Z2NIRIT,1
AA0216,991212,10:57:36,10:57:49,13,10:57:48,11:05:38,470,Z2NIRIT,1
AA0216,991212,10:59:47,11:09:18,571,11:09:17,11:15:33,376,Z2NIRIT,1
AA0216,991212,11:31:34,11:31:42,8,11:31:41,11:34:40,179,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,11:40:42,11:43:57,195,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,11:45:04,11:54:55,591,Z2NIRIT,1
AA0216,991212,11:53:00,11:53:59,59,11:53:58,11:57:36,218,Z2ARIE,2
AA0216,991212,0:00:00,0:00:00,0,11:59:44,12:05:22,338,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,12:15:57,12:21:13,316,Z2NIRIT,1
AA0216,991212,0:00:00,0:00:00,0,12:31:42,12:33:25,103,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,12:36:11,12:37:09,58,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,12:52:57,12:53:42,45,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,13:25:24,13:26:43,79,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,14:00:15,14:03:03,168,Z2ARIE,1
AA0216,991212,14:06:48,14:13:09,381,14:13:07,14:15:31,144,Z2ARIE,1
AA0216,991212,14:41:45,14:42:55,70,14:42:54,14:43:34,40,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,15:03:42,15:12:02,500,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,15:14:26,15:19:47,321,Z2ARIE,1
AA0216,991212,0:00:00,0:00:00,0,15:29:53,15:37:42,469,Z2ARIE,1
AA0216,991212,15:49:32,15:50:27,55,15:50:26,15:52:23,117,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,15:59:55,16:25:31,1536,Z2OFERZ,1
AA0216,991212,16:04:52,16:05:06,14,16:05:06,16:09:46,280,Z2EYAL,2
AA0216,991212,0:00:00,0:00:00,0,16:32:06,16:37:02,296,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,16:54:25,17:06:15,710,Z2EYAL,1
AA0216,991212,17:00:26,17:06:23,357,17:06:22,17:12:38,376,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,17:16:40,17:21:27,287,Z2EYAL,1
AA0216,991212,17:33:20,17:36:07,167,17:36:07,17:36:57,50,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,17:58:03,18:00:19,136,Z2EYAL,1
AA0216,991212,18:00:14,18:07:57,463,18:07:56,18:09:03,67,Z2EYAL,1
AA0216,991212,18:08:31,18:09:16,45,18:09:16,18:56:27,2831,Z2OFERZ,1
AA0216,991212,18:11:28,18:24:28,780,18:24:27,18:42:58,1111,Z2EYAL,2
AA0216,991212,18:25:18,18:43:06,1068,18:43:05,18:53:05,600,Z2EYAL,2
AA0216,991212,18:56:43,19:03:23,400,19:03:22,19:09:42,380,Z2OFERZ,1
AA0216,991212,19:09:36,19:16:57,441,19:16:56,19:30:50,834,Z2OFERZ,1
AA0216,991212,19:21:29,19:24:05,156,19:24:04,19:26:49,165,Z2EYAL,2
AA0216,991212,19:25:47,19:30:54,307,19:30:54,19:38:14,440,Z2OFERZ,1
AA0216,991212,19:31:57,19:32:26,29,19:32:26,19:36:38,252,Z2EYAL,2
AA0216,991212,19:37:15,19:38:19,64,19:38:18,19:40:00,102,Z2OFERZ,1
AA0216,991212,19:46:23,19:48:02,99,19:48:01,19:55:41,460,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,19:59:17,20:04:28,311,Z2OFERZ,1
AA0216,991212,20:00:35,20:00:59,24,20:00:59,20:01:40,41,Z2EYAL,2
AA0216,991212,20:13:21,20:14:59,98,20:14:59,20:21:55,416,Z2OFERZ,1
AA0216,991212,20:17:17,20:22:02,285,20:22:02,20:28:35,393,Z2OFERZ,1
AA0216,991212,20:32:19,20:33:36,77,20:33:36,20:34:40,64,Z2EYAL,1
AA0216,991212,20:49:08,20:51:28,140,20:51:28,20:51:43,15,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,20:57:59,21:03:43,344,Z2OFERZ,1
AA0216,991212,21:12:52,21:14:43,111,21:14:42,21:16:31,109,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,21:29:50,21:36:32,402,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,21:39:39,21:41:40,121,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,22:01:17,22:07:05,348,Z2OFERZ,1
AA0216,991212,0:00:00,0:00:00,0,22:31:29,22:32:41,72,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,22:49:38,22:50:50,72,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,23:04:01,23:04:20,19,Z2EYAL,1
AA0216,991212,23:29:32,23:31:02,90,23:31:02,23:31:17,15,Z2EYAL,1
AA0216,991212,0:00:00,0:00:00,0,23:36:21,23:39:55,214,Z2EYAL,1
AA0216,991212,23:47:34,23:49:17,103,23:49:16,23:57:00,464,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,7:58:23,8:02:15,232,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,8:09:09,8:09:52,43,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,8:43:07,8:47:44,277,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,9:10:47,9:12:42,115,Z2ARIE,1
AA0216,991213,0:00:00,0:00:00,0,9:19:47,9:27:39,472,Z2SPIEGEL,1
AA0216,991213,9:26:45,9:27:48,63,9:27:47,9:33:16,329,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,9:45:41,9:51:28,347,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,9:54:19,10:03:21,542,Z2SPIEGEL,1
AA0216,991213,10:00:19,10:03:25,186,10:03:25,10:05:45,140,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,10:14:48,10:19:49,301,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,11:19:24,11:46:10,1606,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,11:50:34,11:53:05,151,Z2ARIE,1
AA0216,991213,0:00:00,0:00:00,0,11:58:17,12:03:51,334,Z2ARIE,1
AA0216,991213,12:08:38,12:09:08,30,12:09:07,12:10:28,81,Z2ARIE,1
AA0216,991213,12:14:13,12:15:21,68,12:15:20,12:20:53,333,Z2ARIE,1
AA0216,991213,12:24:25,12:25:05,40,12:25:04,12:35:55,651,Z2SPIEGEL,1
AA0216,991213,12:33:03,12:34:35,92,12:34:34,12:42:26,472,Z2ARIE,2
AA0216,991213,0:00:00,0:00:00,0,12:57:28,13:00:18,170,Z2ARIE,1
AA0216,991213,0:00:00,0:00:00,0,13:04:15,13:06:36,141,Z2SPIEGEL,1
AA0216,991213,13:18:01,13:21:04,183,13:21:03,13:21:37,34,GELBER,1
AA0216,991213,13:33:22,13:34:06,44,13:34:06,13:35:29,83,Z2ARIE,1
AA0216,991213,13:41:31,13:42:07,36,13:42:06,13:55:40,814,Z2ARIE,1
AA0216,991213,13:44:28,13:46:36,128,13:46:35,13:49:53,198,Z2SPIEGEL,2
AA0216,991213,0:00:00,0:00:00,0,14:00:16,14:03:20,184,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,14:38:19,14:40:18,119,Z2SPIEGEL,1
AA0216,991213,0:00:00,0:00:00,0,15:16:02,15:58:17,2535,Z2ARIE,1
AA0216,991213,15:31:19,15:40:11,532,15:40:11,15:45:41,330,Z2ELINOR,2
AA0216,991213,0:00:00,0:00:00,0,15:47:04,15:51:54,290,Z2ELINOR,2
AA0216,991213,0:00:00,0:00:00,0,16:17:47,16:21:21,214,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,16:42:19,16:45:04,165,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,16:59:31,17:09:31,600,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,17:25:30,17:33:15,465,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,17:30:28,17:33:15,167,Z2EYAL,2
AA0216,991213,0:00:00,0:00:00,0,17:36:19,17:37:07,48,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,17:54:15,17:59:15,300,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,18:01:37,18:03:27,110,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,18:17:10,18:21:44,274,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,18:29:10,18:35:15,365,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,18:40:35,18:43:05,150,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,18:47:44,19:43:06,3322,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,18:59:02,19:35:59,2217,Z2EYAL,2
AA0216,991213,19:40:54,19:43:11,137,19:43:11,19:46:01,170,Z2ELINOR,1
AA0216,991213,0:00:00,0:00:00,0,19:57:15,20:27:09,1794,Z2EYAL,1
AA0216,991213,0:00:00,0:00:00,0,20:03:12,20:14:10,658,Z2ELINOR,2
AA0216,991213,20:20:45,20:26:14,329,20:26:13,20:31:28,315,Z2ELINOR,2
AA0216,991213,0:00:00,0:00:00,0,20:56:51,20:59:12,141,Z2EYAL,1
AA0216,991213,21:04:24,21:05:23,59,21:05:22,21:07:09,107,Z2ELINOR,1
AA0216,991213,21:40:55,21:41:16,21,21:41:15,22:05:49,1474,Z2EYAL,1
AA0216,991213,21:59:57,22:06:47,410,22:06:47,22:20:47,840,Z2EYAL,1
AA0216,991213,22:32:02,22:33:20,78,22:33:18,22:34:38,80,Z2EYAL,1
AA0216,991213,22:39:21,22:41:27,126,22:41:27,22:43:11,104,Z2EYAL,1
AA0216,991213,22:49:10,22:53:27,257,22:53:27,23:10:32,1025,Z2EYAL,1
AA0216,991213,23:04:18,23:10:36,378,23:10:36,23:15:13,277,Z2EYAL,1
AA0216,991213,23:39:46,23:41:10,84,23:41:09,23:52:06,657,Z2EYAL,1
AA0216,991214,7:42:42,7:43:52,70,7:43:51,7:45:47,116,Z2SPIEGEL,1
AA0216,991214,8:29:05,8:30:01,56,8:30:00,8:30:37,37,Z2SPIEGEL,1
AA0216,991214,0:00:00,0:00:00,0,8:55:17,9:11:58,1001,Z2SPIEGEL,1
AA0216,991214,9:23:47,9:29:20,333,9:29:20,9:33:33,253,Z2SPIEGEL,1
AA0216,991214,9:34:13,9:35:20,67,9:35:19,9:37:37,138,Z2SPIEGEL,1
AA0216,991214,0:00:00,0:00:00,0,9:48:47,10:05:16,989,Z2SPIEGEL,1
AA0216,991214,9:52:42,9:57:33,291,9:57:32,10:04:07,395,Z2ARIE,2
AA0216,991214,10:09:40,10:09:46,6,10:09:46,10:12:41,175,Z2SPIEGEL,1
AA0216,991214,0:00:00,0:00:00,0,10:15:37,10:29:00,803,Z2SPIEGEL,1
AA0216,991214,10:29:41,10:30:11,30,10:30:10,10:33:09,179,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,10:36:54,10:38:47,113,Z2SPIEGEL,1
AA0216,991214,0:00:00,0:00:00,0,11:00:59,11:01:17,18,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,11:33:03,11:35:42,159,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,11:49:31,11:51:01,90,Z2ARIE,1
AA0216,991214,11:50:46,11:51:55,69,11:51:54,11:53:21,87,Z2ARIE,1
AA0216,991214,11:52:17,11:57:05,288,11:57:04,11:58:43,99,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,12:09:42,12:21:45,723,Z2ARIE,1
AA0216,991214,12:39:13,12:43:40,267,12:43:38,13:13:33,1795,Z2ARIE,1
AA0216,991214,13:09:51,13:13:37,226,13:13:37,14:00:17,2800,Z2ARIE,1
AA0216,991214,13:53:36,14:00:23,407,14:00:22,14:13:25,783,Z2ARIE,1
AA0216,991214,14:12:29,14:17:18,289,14:17:18,14:28:00,642,Z2ARIE,1
AA0216,991214,14:31:45,14:32:24,39,14:32:24,14:40:16,472,Z2ARIE,1
AA0216,991214,14:36:48,14:41:39,291,14:41:39,14:49:35,476,Z2ARIE,1
AA0216,991214,14:42:31,14:55:14,763,14:55:14,15:04:28,554,Z2ARIE,1
AA0216,991214,15:09:23,15:12:27,184,15:12:26,15:15:31,185,Z2ARIE,1
AA0216,991214,15:20:25,15:20:31,6,15:20:30,15:28:35,485,Z2ARIE,1
AA0216,991214,16:18:33,16:25:51,438,16:25:50,16:29:04,194,Z2ARIE,1
AA0216,991214,16:49:22,16:56:39,437,16:56:38,16:58:29,111,Z2ARIE,1
AA0216,991214,17:00:23,17:00:57,34,17:00:57,17:08:23,446,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,17:09:30,17:11:06,96,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,17:34:16,17:36:57,161,Z2NIRIT,1
AA0216,991214,17:36:44,17:38:40,116,17:38:39,17:41:10,151,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,17:43:28,17:47:15,227,Z2NIRIT,1
AA0216,991214,17:51:46,17:52:00,14,17:51:58,17:53:05,67,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,17:54:30,17:58:02,212,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,17:58:34,18:02:21,227,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,18:05:13,18:23:12,1079,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,18:30:32,18:32:57,145,Z2ARIE,1
AA0216,991214,18:34:26,18:34:53,27,18:34:52,18:37:17,145,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,18:42:15,18:46:44,269,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,19:04:37,19:10:53,376,Z2ARIE,1
AA0216,991214,0:00:00,0:00:00,0,19:32:39,19:34:44,125,Z2NIRIT,1
AA0216,991214,19:35:07,19:38:30,203,19:38:29,19:48:24,595,Z2NIRIT,1
AA0216,991214,19:56:23,19:58:00,97,19:57:59,19:59:24,85,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,20:10:29,20:13:28,179,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,20:17:56,20:24:12,376,Z2NIRIT,1
AA0216,991214,20:22:34,20:24:18,104,20:24:17,20:43:49,1172,Z2NIRIT,1
AA0216,991214,20:33:21,20:43:54,633,20:43:53,20:46:25,152,Z2NIRIT,1
AA0216,991214,20:57:31,21:15:52,1101,21:15:52,21:40:12,1460,Z2NIRIT,1
AA0216,991214,21:48:43,21:49:57,74,21:49:57,22:15:17,1520,Z2NIRIT,1
AA0216,991214,22:02:49,22:15:22,753,22:15:22,22:19:15,233,Z2NIRIT,1
AA0216,991214,22:20:40,22:21:02,22,22:21:00,22:46:24,1524,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,23:15:06,23:19:07,241,Z2NIRIT,1
AA0216,991214,0:00:00,0:00:00,0,23:32:26,23:43:25,659,Z2NIRIT,1
AA0216,991214,23:37:18,23:43:29,371,23:43:28,23:46:34,186,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,7:29:54,7:49:08,1154,Z2SPIEGEL,1
